student_id,age,entrance_score,board_percentage,extracurricular_score,admission_probability
840,20,159,58.01,7,0.292
841,18,0,90.18,0,0.291
842,19,396,73.86,5,0.53
843,20,556,61.61,4,0.531
844,17,58,54.18,7,0.196
845,17,36,53.86,0,0.052
846,17,0,75.72,2,0.223
847,17,0,86.78,2,0.303
848,17,0,70.77,9,0.314
849,20,0,69.93,7,0.271
850,19,53,50.44,4,0.109
851,20,0,68.26,9,0.296
852,20,0,59.36,0,0.068
853,20,139,69.88,6,0.346
854,17,111,52.2,1,0.108
855,18,0,77.83,2,0.238
856,20,91,78.93,10,0.452
857,17,0,92.18,6,0.415
858,17,125,58.32,8,0.289
859,19,5,80.4,9,0.387
860,20,0,92.25,0,0.306
861,20,0,95.82,9,0.496
862,20,0,58.77,4,0.136
863,17,0,81.42,6,0.337
864,20,0,57.61,10,0.236
865,20,0,59.72,3,0.125
866,19,36,85.82,4,0.356
867,20,10,91.95,3,0.365
868,20,0,68.14,5,0.222
869,18,52,89.82,3,0.378
870,17,0,84.19,0,0.248
871,18,104,68,6,0.309
872,17,186,63.99,9,0.39
873,17,202,86.43,8,0.545
874,17,123,92.08,4,0.461
875,19,0,54.52,5,0.123
876,19,0,73.55,9,0.334
877,19,172,63.71,1,0.233
878,19,125,55.69,0,0.125
879,19,46,59.1,3,0.151
880,19,142,90.62,0,0.39
881,17,163,84.11,2,0.393
882,20,59,98.39,5,0.481
883,18,0,66.58,10,0.301
884,17,0,95.62,1,0.349
885,20,35,54.39,8,0.2
886,19,0,93.67,7,0.444
887,17,0,52.51,5,0.109
888,17,0,58.88,1,0.082
889,17,0,90.17,2,0.328
890,18,0,96.76,0,0.339
891,17,410,79.56,6,0.599
892,19,0,93.02,7,0.439
893,19,130,56.15,7,0.259
894,20,0,93.2,0,0.313
895,19,0,64.22,2,0.139
896,19,0,96.99,2,0.377
897,19,519,71.35,1,0.522
898,17,122,89.02,6,0.474
899,17,0,84.86,5,0.343
900,19,0,50.84,4,0.078
901,17,0,60.77,5,0.169
902,17,54,78.38,3,0.296
903,17,125,61.17,5,0.256
904,20,0,89.5,8,0.432
905,18,0,91.01,3,0.352
906,19,99,51.06,5,0.165
907,18,54,80.16,4,0.328
908,17,0,99.53,6,0.469
909,18,0,76.61,8,0.338
910,17,108,92.33,2,0.416
911,20,0,55.54,1,0.058
912,17,0,86.46,5,0.355
913,18,0,60.32,3,0.129
914,20,0,64.12,10,0.284
915,19,0,74.78,1,0.198
916,18,75,96.97,10,0.573
917,19,284,84.06,2,0.474
918,20,129,96.16,2,0.458
919,18,58,86.92,9,0.47
920,19,106,87.65,1,0.362
921,20,0,92.84,6,0.42
922,19,44,66.38,8,0.293
923,18,0,89.54,8,0.432
924,17,0,92.16,7,0.433
925,17,17,87.03,0,0.28
926,20,511,84.11,1,0.609
927,19,0,59.42,0,0.068
928,18,0,97.91,10,0.529
929,18,185,64.21,3,0.282
930,19,80,70.79,9,0.368
931,19,0,53.49,3,0.079
932,19,0,51.08,5,0.098
933,18,112,58.45,8,0.282
934,19,153,81.07,8,0.473
935,18,148,64.73,8,0.351
936,20,0,93.96,2,0.355
937,17,0,51.01,3,0.061
938,17,154,59.79,6,0.283
939,18,170,54.08,4,0.216
940,19,206,55.12,5,0.266
941,19,0,61.9,0,0.086
942,18,0,93.25,9,0.477
943,20,141,92.78,3,0.46
944,18,90,66.36,9,0.342
945,17,0,53.78,3,0.081
946,17,134,84.14,8,0.483
947,20,95,84.82,4,0.389
948,17,0,96.21,3,0.39
949,20,0,95.95,9,0.497
950,18,254,62.93,0,0.264
951,17,0,94.24,7,0.448
952,18,0,76.56,10,0.374
953,19,0,95.74,7,0.459
954,18,0,83.77,5,0.336
955,20,97,73.22,3,0.288
956,19,47,78.91,1,0.259
957,18,8,61.75,2,0.127
958,19,142,78.45,8,0.447
959,20,0,63.54,6,0.207
960,18,0,72.09,8,0.305
961,17,0,64.86,9,0.271
962,18,0,72.17,4,0.233
963,20,0,92.97,8,0.457
964,17,179,78.35,9,0.489
965,20,102,52.45,7,0.213
966,19,112,84.88,8,0.473
967,19,268,83.07,9,0.583
968,18,184,54.47,4,0.229
969,20,0,65.6,9,0.276
970,17,0,62.68,1,0.11
971,18,48,73.02,8,0.344
972,18,292,69.1,4,0.407
973,18,52,91.39,6,0.444
974,18,0,69.54,10,0.323
975,17,0,55.91,2,0.079
976,17,91,64.2,6,0.273
977,17,151,56.99,4,0.225
978,19,62,66.27,5,0.25
979,18,157,92.57,0,0.414
980,19,196,76.64,2,0.361
981,19,103,67.92,4,0.272
982,19,0,94.83,3,0.38
983,19,0,72.93,5,0.257
984,19,0,86.6,4,0.338
985,19,0,60.12,7,0.2
986,19,0,68.43,8,0.279
987,19,71,75.35,7,0.358
988,18,307,75.63,0,0.392
989,17,38,90.08,7,0.443
990,20,128,78.97,9,0.459
991,18,0,94.88,7,0.452
992,19,0,95.85,8,0.478
993,17,53,71.67,5,0.283
994,18,0,84.16,1,0.266
995,19,106,89.23,6,0.465
996,19,0,68.22,6,0.241
997,19,0,64.16,0,0.102
998,18,0,93.93,10,0.5
999,20,145,79.68,4,0.385
1000,19,0,59.45,10,0.25
1001,20,127,78.91,4,0.368
1002,19,399,61.11,8,0.494
1003,19,151,73.19,10,0.451
1004,20,0,83.99,10,0.428
1005,17,0,91.52,2,0.337
1006,20,0,70.15,5,0.237
1007,20,22,54.96,7,0.177
1008,19,196,88.76,6,0.522
1009,19,388,83.23,0,0.502
1010,19,0,81.08,5,0.316
1011,18,0,65.43,0,0.112
1012,20,176,52.22,9,0.298
1013,17,7,79.79,2,0.257
1014,18,120,88.86,3,0.417
1015,19,107,65.18,8,0.327
1016,20,0,84.21,1,0.266
1017,18,120,56.45,9,0.291
1018,18,0,86.5,5,0.355
1019,17,16,92.71,3,0.375
1020,17,0,69.47,3,0.195
1021,17,45,56.77,8,0.224
1022,17,133,74.28,9,0.429
1023,20,192,79.22,8,0.486
1024,20,118,55.79,5,0.212
1025,20,157,59.74,0,0.176
1026,17,184,53.22,0,0.147
1027,17,0,92.32,6,0.416
1028,18,0,69,7,0.265
1029,19,160,77.85,1,0.328
1030,18,0,84.57,1,0.269
1031,18,80,62.66,10,0.327
1032,17,196,88.28,4,0.482
1033,19,518,58.24,8,0.553
1034,18,45,99.45,2,0.425
1035,17,0,73.42,6,0.279
1036,19,0,74.72,4,0.252
1037,20,0,77.79,3,0.256
1038,17,0,64.54,10,0.287
1039,18,145,72.75,8,0.408
1040,20,50,52.02,5,0.139
1041,19,114,91.75,1,0.398
1042,20,0,97.07,3,0.396
1043,18,0,68.69,5,0.226
1044,18,9,92.22,6,0.421
1045,19,17,82.3,10,0.427
1046,17,0,65.06,7,0.236
1047,17,22,61.03,8,0.24
1048,19,192,78.41,10,0.517
1049,19,0,63.25,7,0.223
1050,17,0,84.19,1,0.266
1051,19,0,63.07,1,0.113
1052,18,23,92.82,3,0.38
1053,19,167,93.52,7,0.555
1054,20,186,74.59,7,0.43
1055,17,232,79.16,0,0.367
1056,20,171,67.98,8,0.39
1057,18,133,93.85,1,0.426
1058,20,136,94.41,7,0.541
1059,18,0,81.11,8,0.371
1060,18,278,56.01,6,0.339
1061,20,0,75.79,2,0.223
1062,19,77,84.44,4,0.374
1063,17,0,96.67,7,0.465
1064,19,63,96.69,10,0.563
1065,20,541,89,9,0.73101
1066,18,0,50.63,8,0.149
1067,20,0,70.46,5,0.239
1068,19,163,96.67,6,0.557
1069,18,96,68.82,4,0.273
1070,17,167,80.27,0,0.332
1071,19,0,91.6,5,0.392
1072,17,0,60.1,9,0.236
1073,20,192,59.85,5,0.291
1074,19,37,96.25,0,0.36
1075,18,23,91.86,10,0.501
1076,17,0,71.8,9,0.321
1077,19,224,95.87,9,0.647
1078,17,1,78.14,7,0.332
1079,18,523,60.94,7,0.558
1080,20,0,67.66,0,0.128
1081,20,0,90.71,5,0.386
1082,20,76,77.38,1,0.268
1083,20,12,51.31,6,0.126
1084,19,0,75.51,10,0.366
1085,17,605,50.67,4,0.484
1086,20,181,58.27,5,0.272
1087,20,0,82.65,10,0.418
1088,20,136,81.14,4,0.39
1089,19,140,77.09,4,0.363
1090,17,64,81,2,0.304
1091,19,95,70.63,8,0.359
1092,18,19,50.44,2,0.051
1093,20,0,82.94,2,0.275
1094,18,1,86.08,0,0.262
1095,18,0,78.07,1,0.222
1096,17,112,80.36,3,0.35
1097,20,63,59.3,4,0.182
1098,20,112,62.64,7,0.294
1099,17,0,77.03,9,0.359
1100,18,0,64.42,7,0.231
1101,18,113,61.25,0,0.157
1102,18,6,89.03,7,0.414
1103,20,0,80.8,10,0.405
1104,17,194,55.12,7,0.294
1105,18,165,91.94,0,0.415
1106,17,0,76.66,5,0.284
1107,17,0,87.57,2,0.309
1108,20,17,77.39,10,0.391
1109,20,0,73.73,2,0.208
1110,17,0,85.55,0,0.258
1111,19,151,73.67,2,0.309
1112,17,0,82.08,6,0.341
1113,17,0,78.38,0,0.206
1114,18,0,85.82,9,0.423
1115,17,0,89.19,4,0.357
1116,18,32,85.37,3,0.332
1117,20,0,96.1,2,0.371
1118,19,99,96.97,5,0.498
1119,19,93,55.43,2,0.138
1120,18,0,80.51,7,0.348
1121,17,0,79.12,4,0.284
1122,17,0,52.35,9,0.18
1123,18,34,69.21,2,0.198
1124,17,0,63.27,2,0.132
1125,20,98,71,7,0.345
1126,20,0,88.58,3,0.334
1127,20,0,64.49,2,0.141
1128,19,0,96.23,0,0.335
1129,19,0,94,3,0.374
1130,19,0,81.64,8,0.375
1131,18,0,99.33,6,0.467
1132,19,0,50.72,2,0.04199
1133,20,106,67.55,3,0.253
1134,20,66,62.41,3,0.189
1135,19,0,57.12,3,0.106
1136,17,189,88.38,0,0.405
1137,19,0,75.53,7,0.312
1138,18,40,96.15,5,0.452
1139,19,0,69.81,4,0.216
1140,19,273,97.96,9,0.695
1141,20,618,81.92,1,0.666
1142,18,169,68.38,1,0.265
1143,20,87,82.48,9,0.457
1144,20,234,94.42,9,0.643
1145,18,91,52.8,2,0.117
1146,18,100,71.79,3,0.28
1147,19,155,52.63,3,0.177
1148,20,10,81.22,1,0.251
1149,19,0,50.64,0,0.04199
1150,20,0,75.69,10,0.368
1151,18,103,59.83,10,0.322
1152,19,160,59.84,9,0.342
1153,18,109,87.08,0,0.342
1154,20,0,58.52,5,0.152
1155,18,115,52.88,0,0.098
1156,19,141,69.37,8,0.38
1157,17,0,72.42,0,0.162
1158,20,0,67.52,2,0.163
1159,18,9,75.86,0,0.193
1160,18,0,68.24,3,0.186
1161,19,245,64.75,10,0.453
1162,18,0,75.28,8,0.328
1163,20,136,51.57,3,0.157
1164,19,0,51.06,0,0.04199
1165,19,0,93.66,7,0.444
1166,17,106,83.22,0,0.312
1167,17,401,67.19,6,0.503
1168,18,169,67.58,6,0.35
1169,20,0,67.83,5,0.22
1170,20,80,93.25,9,0.531
1171,19,0,98.6,9,0.516
1172,19,177,65.01,2,0.264
1173,18,0,84.92,10,0.435
1174,17,0,62.44,0,0.09
1175,17,65,86.85,7,0.438
1176,18,75,97.54,1,0.413
1177,18,0,51.84,7,0.14
1178,17,178,53.2,5,0.233
1179,18,146,89.82,4,0.46
1180,17,185,72.63,0,0.288
1181,19,55,77.76,3,0.293
1182,20,0,69.48,10,0.323
1183,19,634,52.71,4,0.546
1184,18,87,70.13,2,0.241
1185,18,455,57.44,3,0.414
1186,18,28,66.23,10,0.318
1187,17,0,58.62,9,0.226
1188,19,12,92.8,4,0.391
1189,19,266,62.51,9,0.433
1190,17,0,79.22,2,0.248
1191,18,127,99.27,0,0.443
1192,18,0,99.5,1,0.377
1193,17,198,82.73,7,0.498
1194,19,600,65.43,10,0.697
1195,19,61,75.23,10,0.405
1196,19,634,75.36,7,0.73101
1197,19,0,93.83,2,0.354
1198,20,0,85.9,7,0.387
1199,20,151,94.14,2,0.458
1200,19,0,50.8,2,0.042
1201,20,404,98.68,1,0.643
1202,18,0,84.15,6,0.356
1203,20,70,96.53,5,0.475
1204,20,256,89.56,0,0.459
1205,19,18,85.21,5,0.358
1206,20,0,53.64,1,0.044
1207,19,0,57.22,4,0.125
1208,19,0,60.48,0,0.076
1209,18,0,74.54,0,0.178
1210,20,324,88.69,6,0.608
1211,19,35,61.78,4,0.181
1212,20,0,99.02,9,0.519
1213,18,172,83.24,3,0.411
1214,20,0,86.98,8,0.413
1215,17,0,95.07,1,0.345
1216,17,83,75.68,1,0.26
1217,19,247,57.26,6,0.327
1218,19,0,71.39,0,0.155
1219,20,0,76.51,9,0.355
1220,18,0,98.55,3,0.407
1221,19,0,53.59,3,0.08
1222,19,0,66.44,4,0.192
1223,20,7,87.28,9,0.438
1224,19,0,85.27,2,0.292
1225,18,188,91.77,3,0.484
1226,20,0,97.88,0,0.347
1227,17,0,78.2,10,0.386
1228,20,197,92.73,8,0.588
1229,17,0,98.13,4,0.422
1230,18,44,56.5,8,0.222
1231,20,163,79.39,5,0.413
1232,19,49,72.7,4,0.27
1233,20,0,88.57,2,0.316
1234,19,0,59.98,6,0.181
1235,19,0,92.92,2,0.348
1236,18,147,72.35,0,0.261
1237,17,167,68.27,6,0.354
1238,17,153,85.83,3,0.417
1239,18,138,66.56,6,0.322
1240,17,0,94.51,2,0.359
1241,19,74,93.78,3,0.422
1242,20,0,51.62,0,0.04199
1243,20,198,59.17,5,0.29
1244,18,0,86.81,8,0.412
1245,20,0,76.99,1,0.214
1246,20,85,54.09,5,0.177
1247,20,0,70.51,2,0.185
1248,18,36,51.78,4,0.109
1249,18,104,62.97,8,0.309
1250,20,36,58.8,0,0.088
1251,17,0,91.31,0,0.3
1252,18,197,92.84,6,0.552
1253,17,66,91.29,1,0.362
1254,20,0,51.33,5,0.1
1255,19,96,87.39,6,0.445
1256,17,20,80.27,6,0.342
1257,17,6,84.35,7,0.38
1258,19,0,52.4,4,0.09
1259,19,634,60.32,1,0.563
1260,20,0,60.45,3,0.13
1261,18,195,58.09,4,0.262
1262,20,109,78.66,0,0.281
1263,18,64,66.73,9,0.327
1264,20,164,72.89,8,0.421
1265,17,0,85.96,8,0.406
1266,17,0,77.25,5,0.288
1267,17,0,72.75,9,0.328
1268,18,0,95.44,2,0.366
1269,20,167,81.89,3,0.398
1270,17,316,84.33,1,0.48
1271,18,21,58.98,5,0.17
1272,17,191,80.15,3,0.402
1273,20,0,75.78,2,0.223
1274,19,634,97.16,10,0.73101
1275,20,305,87.04,0,0.474
1276,19,0,91.94,5,0.395
1277,19,288,82.9,6,0.541
1278,20,119,66.33,5,0.289
1279,17,0,83.07,5,0.33
1280,20,398,98.44,1,0.637
1281,19,145,66.13,5,0.305
1282,19,101,58.55,9,0.293
1283,18,112,65.61,0,0.188
1284,20,114,88.99,4,0.432
1285,18,220,54.29,5,0.27
1286,17,0,96.49,0,0.337
1287,20,123,85.74,3,0.396
1288,17,0,80.4,1,0.238
1289,17,77,58.82,1,0.134
1290,19,88,77.21,3,0.311
1291,17,0,50.8,3,0.06
1292,20,63,78.4,2,0.284
1293,18,0,64.95,5,0.199
1294,17,52,76.82,5,0.32
1295,20,0,68.1,6,0.24
1296,19,0,72.09,6,0.269
1297,18,21,77.9,8,0.361
1298,19,171,97.68,9,0.624
1299,19,0,99.15,6,0.465
1300,17,103,80.64,3,0.346
1301,20,0,57.03,2,0.087
1302,18,142,52.29,4,0.184
1303,19,67,99.53,3,0.46
1304,20,0,81.57,3,0.283
1305,19,0,79.9,9,0.38
1306,19,0,52.09,10,0.196
1307,18,0,97.03,1,0.359
1308,17,47,57.94,9,0.252
1309,18,139,77.01,5,0.38
1310,20,0,65.1,2,0.146
1311,19,85,69.17,10,0.378
1312,18,0,66.5,7,0.246
1313,20,0,63.08,3,0.149
1314,20,94,63.01,1,0.175
1315,20,21,54.12,4,0.116
1316,18,63,51.09,8,0.195
1317,19,419,70.23,1,0.447
1318,19,87,54.1,9,0.251
1319,18,0,67.28,5,0.216
1320,18,121,62.03,2,0.205
1321,17,0,74.88,0,0.18
1322,18,145,81.54,10,0.508
1323,19,100,69.45,9,0.371
1324,20,0,72.92,9,0.329
1325,20,0,99.46,8,0.504
1326,17,0,71.92,5,0.249
1327,19,156,70.77,7,0.382
1328,17,95,78.4,1,0.288
1329,19,0,51.51,7,0.138
1330,18,0,74.56,4,0.251
1331,18,85,52.08,3,0.126
1332,19,130,63.84,5,0.278
1333,18,0,88.97,8,0.428
1334,20,71,60.35,9,0.286
1335,19,83,74.56,2,0.27
1336,20,0,84.68,4,0.324
1337,19,0,98.9,3,0.409
1338,18,0,82.08,0,0.232
1339,20,138,94.16,4,0.486
1340,18,179,60.22,4,0.267
1341,19,514,53.8,10,0.555
1342,17,118,74.62,3,0.312
1343,17,0,78.52,5,0.297
1344,19,0,66.07,7,0.243
1345,17,188,85.96,10,0.569
1346,20,23,77.53,2,0.251
1347,20,113,79.46,8,0.435
1348,19,0,94.86,1,0.343
1349,19,121,58.3,4,0.214
1350,19,0,66.29,4,0.19
1351,17,71,88.01,7,0.45
1352,18,143,74.8,6,0.385
1353,18,223,94.35,10,0.653
1354,20,0,57.88,3,0.111
1355,17,0,72.81,7,0.292
1356,18,634,88.46,4,0.73101
1357,18,0,81.35,0,0.227
1358,17,631,57.29,7,0.604
1359,17,91,84.96,7,0.442
1360,18,25,77.27,6,0.323
1361,17,34,98.63,0,0.376
1362,17,0,81.72,0,0.23
1363,18,184,65.99,0,0.24
1364,17,0,77.04,0,0.196
1365,19,57,56.67,0,0.086
1366,17,46,87.38,5,0.393
1367,18,424,92.91,8,0.73101
1368,18,0,79.32,0,0.212
1369,20,26,78.35,5,0.314
1370,19,58,55.47,8,0.224
1371,20,480,59.01,2,0.424
1372,18,0,97.97,6,0.457
1373,18,0,69.87,6,0.253
1374,18,22,88.78,0,0.296
1375,20,0,94.61,4,0.396
1376,20,0,54.56,5,0.123
1377,20,0,94.5,1,0.341
1378,20,87,58.57,4,0.193
1379,19,124,88.57,8,0.508
1380,19,195,63.45,0,0.229
1381,20,65,92.39,7,0.478
1382,18,82,72.9,9,0.384
1383,18,0,73.23,9,0.332
1384,20,0,79.07,1,0.229
1385,18,0,92.59,0,0.309
1386,17,0,64.95,10,0.29
1387,19,100,98.93,2,0.458
1388,18,0,91.73,7,0.43
1389,20,0,69.31,1,0.158
1390,20,0,51.35,6,0.118
1391,18,0,58.78,8,0.209
1392,19,130,77.82,6,0.398
1393,20,41,91.52,1,0.347
1394,19,29,97.17,8,0.507
1395,17,0,69.02,1,0.156
1396,19,142,52.06,4,0.183
1397,19,0,85.27,7,0.383
1398,19,302,65.59,0,0.316
1399,17,0,79.71,0,0.215
1400,18,0,70.07,8,0.291
1401,20,0,81.57,7,0.356
1402,17,0,62.46,0,0.09
1403,18,0,57.83,1,0.075
1404,18,359,58.54,1,0.321
1405,17,0,95.9,0,0.333
1406,17,0,93.36,3,0.369
1407,18,0,92.61,10,0.49
1408,20,0,80.64,9,0.385
1409,17,0,70.45,5,0.239
1410,18,136,61.23,0,0.173
1411,17,0,82.61,5,0.327
1412,19,0,65.99,1,0.134
1413,18,137,79.8,6,0.417
1414,20,0,67.89,6,0.238
1415,19,36,50.7,8,0.174
1416,20,0,81.03,2,0.261
1417,19,76,99.43,4,0.482
1418,18,0,73.68,3,0.226
1419,20,0,57.6,6,0.164
1420,18,114,87.35,6,0.456
1421,20,120,75.23,5,0.354
1422,20,190,85.56,1,0.404
1423,19,83,94.06,5,0.466
1424,19,59,63.89,7,0.267
1425,18,0,62.88,8,0.238
1426,20,158,73.42,6,0.385
1427,19,120,54.35,0,0.112
1428,20,38,55.06,5,0.153
1429,18,0,75.43,8,0.329
1430,20,125,69.77,5,0.318
1431,18,0,69.99,3,0.199
1432,17,171,82.19,9,0.512
1433,17,0,96.51,1,0.355
1434,19,167,96.82,3,0.506
1435,18,0,70.13,9,0.309
1436,17,0,82.46,4,0.308
1437,18,0,69.95,0,0.144
1438,19,0,87.23,2,0.306
1439,18,109,75.25,2,0.293
1440,20,30,56.29,3,0.12
1441,20,349,77.34,1,0.451
1442,19,142,99.53,9,0.619
1443,20,159,63.58,4,0.278
1444,18,166,88.4,7,0.517
1445,17,37,64.31,8,0.274
1446,17,0,86.3,10,0.445
1447,20,163,73.73,3,0.336
1448,20,26,85.72,0,0.276
1449,19,458,91.68,7,0.73101
1450,17,156,50.95,8,0.257
1451,18,158,82.1,2,0.375
1452,17,365,53.36,10,0.451
1453,17,0,97.43,8,0.489
1454,17,143,75.82,6,0.392
1455,19,20,64.58,5,0.21
1456,17,16,83.74,3,0.31
1457,20,0,84.12,2,0.284
1458,18,27,72.91,6,0.293
1459,18,95,95.02,3,0.445
1460,19,0,98.2,1,0.368
1461,20,0,72.93,6,0.275
1462,18,183,85.68,0,0.382
1463,17,134,50.44,2,0.129
1464,17,102,65.31,10,0.361
1465,20,1,91.76,3,0.358
1466,17,0,56.19,8,0.19
1467,19,45,51.71,8,0.187
1468,18,60,84.24,5,0.379
1469,20,15,68.73,4,0.218
1470,17,0,94.38,9,0.485
1471,20,22,98.23,1,0.383
1472,19,0,67.28,3,0.179
1473,18,0,98.62,2,0.389
1474,17,97,84.75,10,0.499
1475,20,0,72.26,4,0.234
1476,18,0,77.37,0,0.198
1477,18,0,95.12,5,0.418
1478,18,63,54.93,6,0.187
1479,17,77,67.56,10,0.36
1480,18,151,69.13,0,0.24
1481,17,63,70.44,4,0.263
1482,17,157,80.41,7,0.453
1483,18,0,59.7,2,0.106
1484,17,177,79.04,9,0.493
1485,18,0,96.91,2,0.376
1486,20,0,73.9,10,0.355
1487,17,133,70.84,7,0.367
1488,17,134,55.88,9,0.296
1489,17,27,86.78,0,0.285
1490,19,0,84.76,9,0.415
1491,18,0,82.52,5,0.326
1492,18,0,97.9,8,0.493
1493,17,36,69.59,6,0.275
1494,18,144,78.34,3,0.357
1495,18,116,95.27,5,0.497
1496,18,145,86.52,6,0.471
1497,19,0,82.2,7,0.36
1498,20,0,82.92,10,0.42
1499,18,0,63.71,0,0.099
1500,20,0,54.92,3,0.09
1501,19,0,52.04,4,0.087
1502,18,127,83.18,1,0.344
1503,17,0,74.24,2,0.212
1504,18,8,94.32,8,0.472
1505,19,0,51.33,3,0.064
1506,17,109,81.68,10,0.484
1507,20,0,58.74,9,0.226
1508,18,110,72.37,0,0.236
1509,20,132,92.36,4,0.469
1510,19,100,69.76,5,0.301
1511,18,94,75.59,6,0.358
1512,17,129,88.69,0,0.367
1513,19,0,50.92,6,0.115
1514,18,122,50.44,6,0.193
1515,17,137,88.59,5,0.463
1516,20,207,70.15,0,0.285
1517,18,0,92.33,3,0.361
1518,17,13,90.57,7,0.43
1519,18,94,87.67,7,0.463
1520,18,0,98.51,2,0.388
1521,20,49,76.1,4,0.295
1522,19,38,57.98,8,0.228
1523,17,0,68.61,4,0.207
1524,17,0,94.26,8,0.466
1525,19,0,83.06,4,0.312
1526,17,0,80.01,10,0.399
1527,18,0,52.87,10,0.202
1528,17,165,85.17,7,0.493
1529,17,404,83.66,8,0.661
1530,20,0,89.36,2,0.322
1531,17,0,87.94,4,0.348
1532,17,0,70.9,3,0.206
1533,20,103,55.89,7,0.239
1534,17,0,62.7,8,0.237
1535,20,61,64.14,7,0.27
1536,17,162,97.77,5,0.546
1537,17,171,67.18,7,0.366
1538,17,0,56.13,8,0.189
1539,19,0,98.16,9,0.513
1540,19,51,87.06,9,0.466
1541,18,0,67.62,4,0.2
1542,17,0,50.44,7,0.129
1543,17,96,50.44,0,0.066
1544,19,0,72.9,0,0.166
1545,17,0,93.2,8,0.458
1546,19,187,82.57,6,0.471
1547,19,117,52.15,7,0.221
1548,20,92,57.92,6,0.228
1549,18,149,86.3,10,0.545
1550,17,97,72.18,1,0.244
1551,18,12,85.67,0,0.267
1552,20,58,95.12,5,0.457
1553,19,170,86.66,1,0.398
1554,19,0,82.8,3,0.292
1555,18,0,92.22,7,0.433
1556,17,0,72.07,8,0.305
1557,20,158,82.34,2,0.377
1558,20,171,90.75,0,0.411
1559,20,139,93.15,5,0.497
1560,20,0,68.63,1,0.153
1561,18,0,66.81,2,0.158
1562,18,69,60.73,6,0.233
1563,17,0,93.34,1,0.332
1564,20,172,78.9,8,0.47
1565,19,322,78.54,5,0.514
1566,18,84,62.08,7,0.271
1567,20,158,67.68,8,0.38
1568,19,163,53.94,8,0.283
1569,20,155,65.84,10,0.4
1570,20,88,98.65,2,0.448
1571,17,145,80.5,6,0.428
1572,18,60,83.96,5,0.377
1573,19,75,80.69,0,0.273
1574,20,197,82.76,8,0.515
1575,17,0,95.47,1,0.348
1576,18,0,96.32,2,0.372
1577,19,0,52.12,7,0.142
1578,20,193,63.41,4,0.299
1579,17,54,58.7,8,0.244
1580,19,58,95.43,5,0.459
1581,18,39,89.75,4,0.387
1582,17,0,96.44,10,0.518
1583,19,0,51.92,6,0.122
1584,18,277,80.28,10,0.587
1585,19,117,52.42,1,0.114
1586,18,171,58.62,0,0.177
1587,20,153,90.97,2,0.436
1588,17,128,81.31,4,0.386
1589,20,27,76.7,4,0.284
1590,17,0,51.37,6,0.118
1591,19,33,64.13,10,0.306
1592,18,160,67.82,9,0.4
1593,18,154,71.33,5,0.349
1594,17,194,56.28,10,0.357
1595,19,55,62.24,9,0.289
1596,17,0,83.56,0,0.243
1597,19,0,81.43,1,0.246
1598,19,369,67.67,10,0.558
1599,20,0,67.64,9,0.291
1600,19,0,91.02,6,0.406
1601,18,0,63.99,8,0.246
1602,19,139,53.28,2,0.153
1603,20,193,66.01,9,0.409
1604,18,22,57.66,8,0.215
1605,17,27,64.03,4,0.192
1606,20,185,65.82,0,0.239
1607,17,0,59.96,4,0.144
1608,19,114,64.8,7,0.311
1609,17,61,81.5,5,0.36
1610,17,0,78.44,10,0.388
1611,20,0,53.18,1,0.04199
1612,17,176,64.64,10,0.406
1613,19,57,72.64,5,0.293
1614,19,91,51.36,0,0.071
1615,17,178,98.22,6,0.578
1616,17,0,61.8,4,0.158
1617,20,0,82.13,5,0.324
1618,19,594,55.71,2,0.477
1619,17,0,69.05,4,0.21
1620,20,0,51.06,9,0.171
1621,18,163,56.74,6,0.267
1622,17,0,56.3,10,0.227
1623,20,196,81.37,2,0.396
1624,17,157,51.15,6,0.223
1625,19,0,66.39,1,0.137
1626,20,52,59.29,0,0.102
1627,19,43,83.53,4,0.345
1628,19,180,51.99,8,0.28
1629,18,0,81.16,6,0.335
1630,17,0,79.45,3,0.268
1631,19,154,55.61,0,0.144
1632,20,74,84.89,8,0.448
1633,17,33,60.59,6,0.208
1634,20,9,54.66,0,0.04199
1635,18,106,53.35,7,0.222
1636,19,0,98.53,3,0.406
1637,17,46,64.04,0,0.132
1638,19,0,92.62,9,0.472
1639,17,106,76.27,1,0.28
1640,18,0,92.79,1,0.328
1641,19,159,90.03,9,0.561
1642,17,80,63.06,9,0.312
1643,18,143,74.29,2,0.309
1644,19,0,61.21,9,0.244
1645,17,632,68.05,4,0.629
1646,18,133,98.5,2,0.478
1647,18,174,69.64,9,0.423
1648,19,0,56.13,3,0.099
1649,20,26,76.46,3,0.264
1650,20,139,85.7,2,0.389
1651,17,0,66.55,6,0.229
1652,17,0,73.1,9,0.331
1653,17,153,90.76,8,0.544
1654,19,0,65.45,10,0.293
1655,17,0,93.42,6,0.424
1656,17,0,88.51,0,0.279
1657,20,0,87.94,7,0.402
1658,20,0,93.87,9,0.481
1659,20,0,80.74,0,0.223
1660,18,501,72.01,9,0.66
1661,19,0,93.19,2,0.349
1662,19,122,79.69,3,0.352
1663,17,445,65.4,6,0.52
1664,19,0,61.2,10,0.262
1665,19,0,68.02,9,0.294
1666,18,0,87.69,6,0.382
1667,20,26,60.68,2,0.131
1668,19,103,83.49,4,0.385
1669,19,0,71.27,4,0.227
1670,19,88,58.06,1,0.135
