student_id,age,entrance_score,board_percentage,extracurricular_score,admission_probability,Topsis Score,Rank
466.0,20,49,99.45,2,0.428,0.23720954816598985,13696
467.0,17,127,72.31,5,0.338,0.28329639309101706,9085
468.0,19,0,78.94,1,0.228,0.12115651274642088,22338
469.0,17,0,93.2,5,0.404,0.23850428396203688,13592
470.0,20,0,95.0,2,0.363,0.1940839893318196,17503
471.0,19,0,67.05,2,0.16,0.09789355344072348,23191
472.0,20,0,92.12,0,0.305,0.1607350672682082,20101
473.0,18,0,66.24,4,0.19,0.1462912446079216,21063
474.0,18,0,90.39,2,0.329,0.17687271290793097,18969
475.0,19,187,89.77,0,0.414,0.3240850973899852,5560
476.0,20,103,79.02,4,0.352,0.25687027410078467,11820
477.0,20,216,82.48,8,0.526,0.45306060106520046,1535
478.0,17,191,78.48,1,0.353,0.3125476653499426,6453
479.0,19,0,55.49,0,0.04199,0.02397675074119486,24867
480.0,17,20,71.94,0,0.172,0.09003120185971954,23479
481.0,18,0,56.01,4,0.116,0.12741169833672528,21992
482.0,20,0,52.69,5,0.11,0.15352255481486693,20578
483.0,18,96,74.64,0,0.243,0.17673661603109259,18983
484.0,20,136,63.23,3,0.242,0.23853804423819805,13589
485.0,18,5,67.51,1,0.148,0.0774352969460585,23797
486.0,17,75,81.35,9,0.441,0.33424733884428004,4924
487.0,18,0,73.29,7,0.296,0.23442466782997465,13938
488.0,19,65,78.34,5,0.34,0.24020312643303082,13435
489.0,20,0,83.66,4,0.317,0.19418062590453805,17493
490.0,19,0,83.47,5,0.333,0.21352306151234876,15856
491.0,20,0,84.49,9,0.413,0.29694928448174945,7836
492.0,20,0,72.76,9,0.328,0.27708848267657743,9760
493.0,20,165,85.39,6,0.477,0.3718144263847797,3281
494.0,19,0,63.38,3,0.151,0.113729576204591,22585
495.0,18,86,88.18,4,0.407,0.26418114021205874,11069
496.0,18,115,89.72,5,0.456,0.31282270073430785,6429
497.0,17,189,94.83,7,0.579,0.43063273409758784,1814
498.0,18,198,97.18,5,0.566,0.41645903555413627,2055
499.0,20,0,76.03,8,0.334,0.26212551351849395,11287
500.0,18,0,76.64,0,0.193,0.09939768651351628,23135
501.0,17,8,68.95,4,0.215,0.15545415287144285,20454
502.0,19,143,88.87,3,0.433,0.307656329902317,6836
503.0,20,0,63.47,5,0.188,0.16877010945235318,19587
504.0,20,5,81.97,7,0.362,0.255018890303848,12015
505.0,18,129,78.07,6,0.399,0.31742587152725565,6105
506.0,18,0,64.0,10,0.283,0.28397579755152313,9031
507.0,19,196,62.94,4,0.298,0.3282996385604784,5269
508.0,17,98,58.04,6,0.233,0.24695941440994265,12862
509.0,18,0,86.67,7,0.393,0.26193327522220533,11305
510.0,17,131,91.13,0,0.386,0.26322416694603507,11184
511.0,20,0,59.09,0,0.066,0.039186531520767176,24633
512.0,19,0,95.4,5,0.42,0.2449253653452177,13037
513.0,20,0,60.31,9,0.238,0.25932441234462134,11580
514.0,20,0,55.34,2,0.075,0.07248507631133823,23931
515.0,20,12,93.9,6,0.435,0.2658682277273126,10919
516.0,17,4,96.15,4,0.41,0.23034282206419274,14338
517.0,20,0,58.21,4,0.132,0.1331029812006174,21728
518.0,17,6,58.91,10,0.25,0.27991786500506727,9448
519.0,18,0,64.64,8,0.251,0.24222233691465211,13272
520.0,19,0,53.02,9,0.185,0.2505791454737842,12491
521.0,18,124,70.97,1,0.253,0.21065279824194139,16096
522.0,17,0,85.93,3,0.315,0.1792618247945886,18740
523.0,17,539,54.21,10,0.575,0.8136103722347443,304
524.0,20,107,65.05,9,0.344,0.3313599951658199,5107
525.0,18,547,67.86,4,0.57,0.7565844799397362,499
526.0,18,51,97.08,0,0.376,0.20706270165389343,16417
527.0,20,42,87.25,0,0.298,0.16744865605595102,19673
528.0,17,26,68.44,9,0.314,0.2812545960077167,9302
529.0,20,0,60.32,8,0.22,0.23723815777888185,13693
530.0,20,0,93.46,7,0.442,0.2775790370029191,9712
531.0,19,0,64.25,10,0.285,0.28463182448322166,8976
532.0,17,110,81.24,10,0.482,0.3783439877427191,3067
533.0,17,109,84.57,8,0.469,0.34911489344434427,4170
534.0,18,65,89.46,4,0.402,0.24991616447469342,12578
535.0,19,125,80.88,7,0.435,0.3385000038009255,4651
536.0,17,146,70.09,6,0.353,0.31808716176068763,6047
537.0,18,153,57.44,5,0.247,0.28284062116718506,9139
538.0,17,0,59.99,9,0.235,0.2577637462707476,11734
539.0,19,163,79.34,7,0.449,0.3733509006861801,3231
540.0,17,161,74.28,6,0.393,0.3428795266669346,4414
541.0,19,88,69.11,1,0.216,0.16242911007234279,19990
542.0,17,0,76.62,2,0.229,0.12848683430679878,21949
543.0,17,44,92.94,7,0.468,0.2997028517704198,7582
544.0,17,0,52.12,7,0.142,0.20260946234766833,16817
545.0,20,496,56.87,10,0.565,0.7737352216422024,440
546.0,17,117,50.44,2,0.115,0.1749549294248606,19127
547.0,18,72,65.99,0,0.164,0.12329075733281578,22229
548.0,19,0,58.33,2,0.096,0.07425775214315082,23883
549.0,19,0,63.94,8,0.246,0.24160304524256745,13327
550.0,19,0,53.77,1,0.045,0.03876666642569201,24641
551.0,20,0,67.23,8,0.27,0.2472126614723562,12833
552.0,18,634,70.0,1,0.607,0.7448532135980579,537
553.0,20,0,96.3,10,0.517,0.33493850198237496,4881
554.0,18,104,78.55,3,0.331,0.23719529715723783,13697
555.0,20,0,92.26,5,0.397,0.23724173769922777,13691
556.0,19,141,81.2,8,0.466,0.3720739832373801,3271
557.0,19,0,72.34,1,0.18,0.09583857251817238,23269
558.0,20,222,94.57,7,0.6,0.4670179496751491,1410
559.0,20,0,88.64,6,0.389,0.24752729011705385,12799
560.0,20,92,51.37,5,0.162,0.20989178419502033,16160
561.0,19,36,61.01,6,0.213,0.20573030446915128,16535
562.0,17,0,99.53,9,0.526,0.3245219075874893,5513
563.0,18,472,88.48,4,0.669,0.7133350388075321,657
564.0,17,3,70.64,3,0.206,0.13281995297566543,21745
565.0,20,0,79.58,7,0.341,0.24780151866046893,12783
566.0,17,0,88.58,2,0.316,0.1704488261860057,19458
567.0,17,0,69.6,0,0.142,0.0697674117058825,24001
568.0,17,134,52.22,8,0.251,0.3144764222114819,6317
569.0,19,129,80.87,10,0.492,0.39395779880596554,2589
570.0,19,487,55.82,7,0.497,0.7262323992108566,610
571.0,20,157,62.12,8,0.338,0.3534438672442958,3982
572.0,18,0,75.96,3,0.243,0.14816688369807293,20958
573.0,18,0,89.84,0,0.289,0.1506892684947797,20811
574.0,17,23,61.23,10,0.278,0.2901955380463966,8417
575.0,17,125,59.62,2,0.19,0.19977309949527666,17057
576.0,18,466,71.24,8,0.613,0.7460208574739137,531
577.0,20,0,56.83,6,0.158,0.18435535747582726,18291
578.0,19,0,62.5,2,0.127,0.08446634688593861,23620
579.0,20,0,65.03,1,0.127,0.07168098830799526,23953
580.0,17,36,89.03,5,0.398,0.2468649344289984,12881
581.0,17,191,83.16,6,0.478,0.3948240157934303,2554
582.0,20,0,68.1,2,0.167,0.10318270565092913,22989
583.0,17,0,97.32,4,0.416,0.2319095364553439,14185
584.0,17,0,63.8,2,0.136,0.08585215894502456,23584
585.0,18,363,75.4,9,0.592,0.6304587350391772,863
586.0,20,143,80.96,10,0.502,0.4066917942061336,2259
587.0,19,81,97.78,5,0.492,0.3034734635857991,7204
588.0,17,0,92.76,6,0.419,0.25628179972782855,11891
589.0,20,0,68.69,2,0.172,0.10525955676978052,22918
590.0,20,122,75.07,1,0.282,0.2204660588715735,15243
591.0,20,188,72.84,5,0.383,0.35493134339875565,3921
592.0,20,1,65.25,1,0.129,0.07265852678455857,23927
593.0,17,207,74.05,10,0.495,0.4567853182478942,1492
594.0,20,155,54.45,4,0.209,0.2632487909548952,11181
595.0,18,0,52.73,7,0.146,0.2033619765055328,16743
596.0,20,103,53.45,3,0.148,0.18122302607216534,18547
597.0,19,0,56.78,10,0.23,0.2756040184437079,9915
598.0,20,250,64.2,10,0.453,0.488714366023214,1290
599.0,19,286,81.97,0,0.424,0.42732557049879333,1862
600.0,19,615,92.06,8,0.73101,0.9284147312240869,49
601.0,19,0,89.05,2,0.319,0.17284274427406404,19276
602.0,20,244,66.32,10,0.464,0.48531202412112034,1308
603.0,19,0,52.17,2,0.052,0.06611595015013697,24110
604.0,17,0,52.72,10,0.201,0.27102181252903607,10385
605.0,20,0,89.89,3,0.344,0.19364830364622876,17533
606.0,19,0,93.59,8,0.461,0.29553884081162557,7951
607.0,18,108,96.59,5,0.501,0.3232318180162699,5640
608.0,19,0,98.32,6,0.459,0.27016896022229303,10476
609.0,20,40,92.44,3,0.389,0.22396652189205812,14950
610.0,20,0,67.75,4,0.201,0.15189748435427272,20708
611.0,20,0,73.73,10,0.353,0.298192265450522,7725
612.0,18,0,91.62,8,0.447,0.2913264082004034,8303
613.0,20,16,94.91,7,0.463,0.28863106962748614,8572
614.0,18,0,68.05,2,0.167,0.09965668856470787,23127
615.0,19,0,81.42,7,0.355,0.25115195220049236,12427
616.0,19,506,58.94,8,0.55,0.7701598236910999,453
617.0,17,0,50.44,9,0.164,0.24736300890277202,12817
618.0,18,66,67.77,4,0.246,0.19170975322715308,17678
619.0,17,161,96.06,3,0.497,0.3446649654439039,4350
620.0,17,65,82.79,8,0.427,0.3111270136775228,6547
621.0,18,15,94.73,6,0.443,0.26851650997372656,10654
622.0,18,0,67.94,5,0.221,0.17597759216159073,19044
623.0,17,0,52.37,7,0.144,0.2028734947883644,16785
624.0,18,482,67.95,4,0.527,0.693681055671896,717
625.0,19,81,71.43,4,0.282,0.21500716545269502,15733
626.0,17,0,83.59,9,0.407,0.2945623053719352,8026
627.0,18,0,98.35,10,0.532,0.33789009757919625,4684
628.0,18,0,65.53,1,0.13,0.06787398316273349,24069
629.0,19,0,87.85,4,0.347,0.20519690774184587,16581
630.0,18,174,94.33,0,0.439,0.3198274596763285,5921
631.0,19,153,62.4,5,0.283,0.29223926661125627,8227
632.0,18,0,89.03,5,0.374,0.22774576591422024,14591
633.0,18,187,97.72,4,0.545,0.3913633679961313,2652
634.0,18,29,88.87,1,0.319,0.17272670799886974,19288
635.0,17,0,69.87,9,0.307,0.271583083700829,10333
636.0,19,0,79.15,4,0.284,0.18043921178347436,18628
637.0,17,77,87.28,5,0.413,0.2723825492383068,10236
638.0,18,155,90.4,0,0.397,0.2882518642014099,8604
639.0,20,47,85.42,8,0.434,0.3053484862441519,7044
640.0,20,0,98.89,6,0.463,0.27202544594536743,10272
641.0,19,91,93.08,3,0.428,0.2663264856656146,10870
642.0,20,13,60.75,6,0.195,0.19461140672368296,17459
643.0,20,0,99.53,0,0.362,0.18776811926678785,17984
644.0,18,13,85.22,0,0.264,0.1391421693902531,21431
645.0,20,0,95.66,9,0.494,0.31731511486079933,6120
646.0,18,50,74.87,5,0.305,0.2196498305802781,15317
647.0,18,0,94.68,1,0.342,0.17813242807499344,18853
648.0,19,634,99.23,3,0.73101,0.8051360752671778,327
649.0,20,0,91.12,7,0.425,0.2724414435196019,10223
650.0,20,16,89.89,9,0.463,0.3145027324473975,6315
651.0,18,37,60.8,1,0.121,0.07854427867385205,23768
652.0,19,0,56.76,4,0.121,0.12933880382623897,21912
653.0,17,89,88.47,5,0.43,0.28576199724904633,8847
654.0,20,8,85.32,2,0.298,0.16496910656586708,19828
655.0,19,26,81.22,10,0.425,0.32212211287599596,5740
656.0,19,106,72.32,1,0.251,0.1927324142140861,17601
657.0,20,175,53.25,5,0.232,0.3031992390457596,7239
658.0,19,0,78.54,9,0.37,0.28615841432887523,8798
659.0,17,29,76.62,5,0.303,0.20988575951654162,16162
660.0,18,0,85.87,1,0.278,0.1462350096529637,21066
661.0,17,51,54.46,4,0.139,0.1516722822637749,20730
662.0,19,35,70.13,9,0.333,0.2894016139499507,8496
663.0,17,30,71.03,0,0.172,0.0941309344827201,23349
664.0,17,0,73.22,4,0.241,0.1633622534584523,19932
665.0,19,134,51.71,2,0.138,0.1999120749651545,17040
666.0,19,0,79.26,4,0.285,0.1808045688468251,18589
667.0,19,0,59.65,9,0.233,0.25793681065805585,11715
668.0,20,26,95.61,7,0.475,0.2957309760632197,7934
669.0,20,21,81.6,6,0.352,0.2410995128880035,13357
670.0,17,0,91.55,0,0.301,0.15658037009776352,20369
671.0,20,28,74.59,2,0.233,0.13923860754756975,21426
672.0,19,193,68.55,3,0.319,0.3202785055306863,5887
673.0,19,192,62.91,10,0.404,0.42410210693276235,1917
674.0,17,0,69.81,7,0.27,0.2276168505634843,14602
675.0,19,0,96.04,10,0.515,0.3341357940003363,4930
676.0,19,0,96.26,9,0.499,0.3181798522572593,6035
677.0,19,162,96.97,6,0.559,0.3927068138044332,2618
678.0,17,31,88.3,6,0.407,0.26153045109375855,11344
679.0,19,0,58.94,8,0.21,0.2348213611207838,13909
680.0,20,261,85.88,0,0.436,0.4048535856909757,2295
681.0,19,0,66.77,9,0.285,0.2675509456047301,10742
682.0,17,0,71.26,9,0.317,0.27371854915187943,10093
683.0,20,171,73.07,5,0.373,0.3353202718217951,4854
684.0,20,0,62.8,9,0.256,0.2625240947755929,11252
685.0,17,0,60.41,4,0.148,0.13404796697894047,21683
686.0,20,133,55.18,8,0.272,0.31897990532522047,5978
687.0,18,0,72.06,10,0.341,0.295030243117519,7988
688.0,19,138,79.6,4,0.38,0.29471778405799315,8014
689.0,18,109,94.12,2,0.43,0.27167921127994976,10322
690.0,20,60,50.88,5,0.137,0.18210665418984867,18460
691.0,20,205,52.27,10,0.336,0.4217064743272497,1959
692.0,20,0,87.17,3,0.324,0.18503415174160295,18234
693.0,20,0,89.52,10,0.468,0.3235023654251163,5612
694.0,20,212,51.72,2,0.191,0.3033013656566309,7228
695.0,17,0,88.08,7,0.403,0.26476667920945435,11025
696.0,18,0,77.96,6,0.311,0.221516370596233,15158
697.0,19,117,65.98,6,0.303,0.28033979585799834,9408
698.0,19,0,82.64,3,0.291,0.16968493825545214,19514
699.0,17,0,65.35,1,0.129,0.06657619444867954,24093
700.0,17,502,72.01,1,0.515,0.6617746122152225,802
701.0,19,161,74.38,5,0.376,0.32608886664104125,5398
702.0,19,0,64.7,0,0.106,0.052539557704181235,24376
703.0,17,0,66.41,0,0.119,0.05624530560225509,24333
704.0,17,0,94.55,6,0.432,0.26061566312239526,11432
705.0,17,0,70.4,4,0.22,0.1559385038246845,20421
706.0,19,191,63.86,6,0.338,0.3575115178136,3823
707.0,17,37,75.32,5,0.299,0.2115531368075379,16013
708.0,19,17,56.7,1,0.078,0.05116748197525796,24404
709.0,18,95,78.23,3,0.323,0.22701178639472797,14668
710.0,18,0,92.04,9,0.468,0.3100088492401959,6633
711.0,19,0,74.04,1,0.192,0.1022437096850965,23013
712.0,19,60,50.78,2,0.082,0.10755207981076514,22823
713.0,19,135,95.16,6,0.527,0.3618192391715843,3642
714.0,20,158,87.55,4,0.451,0.33658458280698433,4778
715.0,20,39,98.42,7,0.504,0.30972541944169724,6660
716.0,20,285,90.29,10,0.666,0.5667576066216511,1032
717.0,19,195,93.02,1,0.461,0.3512373722084748,4080
718.0,18,133,95.76,3,0.476,0.31444656929674303,6321
719.0,17,0,62.71,9,0.255,0.2613033541014346,11370
720.0,19,0,99.27,2,0.394,0.2072289760997943,16404
721.0,17,29,62.69,0,0.111,0.061936928244401224,24245
722.0,20,147,98.81,8,0.598,0.41177661271728744,2145
723.0,20,132,89.75,0,0.377,0.2619924968004721,11301
724.0,17,64,86.64,8,0.454,0.3181849007258154,6031
725.0,20,159,61.5,9,0.353,0.3725791710171047,3254
726.0,17,10,65.33,4,0.19,0.1476409027225718,20989
727.0,19,0,57.74,5,0.147,0.15839807879200443,20254
728.0,17,204,64.77,8,0.389,0.4073465943143415,2246
729.0,18,0,95.99,8,0.479,0.3002302498427638,7538
730.0,19,16,72.95,9,0.34,0.28405367774946716,9021
731.0,19,0,97.86,0,0.347,0.1801338067395288,18659
732.0,18,134,79.58,0,0.305,0.2356688900960848,13830
733.0,20,145,50.81,3,0.158,0.2288273754092649,14494
734.0,20,191,66.88,8,0.396,0.39766861230270634,2489
735.0,17,0,67.07,4,0.196,0.1478923944320402,20972
736.0,19,99,71.29,8,0.366,0.3153892429183862,6250
737.0,19,190,83.5,6,0.48,0.39500073902512567,2549
738.0,18,0,63.41,9,0.26,0.2623984500521728,11263
739.0,19,0,70.33,2,0.183,0.1082551604448997,22791
740.0,20,0,99.53,8,0.507,0.30861222132775196,6745
741.0,20,0,68.12,5,0.222,0.1779541888243808,18872
742.0,20,58,75.24,1,0.24,0.14987918743915854,20871
743.0,19,0,75.67,3,0.24,0.14781664652014775,20981
744.0,18,0,59.76,1,0.089,0.04778375482148842,24470
745.0,20,29,74.78,3,0.253,0.16129767381979426,20057
746.0,18,0,61.06,2,0.116,0.07880721958635849,23763
747.0,19,198,55.39,2,0.208,0.2894751978799553,8488
748.0,18,22,90.4,7,0.435,0.28112327205513643,9325
749.0,18,166,85.73,10,0.552,0.4350856553881063,1740
750.0,17,0,63.51,8,0.243,0.24041525326882932,13410
751.0,20,0,56.73,8,0.194,0.23277859331804535,14109
752.0,17,0,99.15,6,0.465,0.2716504381696408,10325
753.0,17,0,95.83,7,0.459,0.2817804491262347,9249
754.0,20,60,68.09,3,0.226,0.1664323261764498,19736
755.0,19,0,82.24,5,0.324,0.21034416546063392,16116
756.0,18,0,64.37,10,0.285,0.2843509107616967,9003
757.0,19,59,68.8,0,0.176,0.1174489326379824,22459
758.0,18,0,76.94,10,0.377,0.3024939471276795,7306
759.0,17,11,63.45,3,0.159,0.11644732569410432,22495
760.0,19,53,54.33,1,0.085,0.08515690793325648,23604
761.0,17,0,86.0,9,0.424,0.298782111860312,7669
762.0,19,0,59.56,4,0.142,0.13383701293539885,21693
763.0,20,28,65.02,7,0.255,0.23342485235710458,14037
764.0,20,372,97.78,5,0.688,0.6237574843914627,891
765.0,18,0,80.14,7,0.345,0.24793970711812013,12765
766.0,20,76,61.4,2,0.17,0.14558581742971044,21094
767.0,19,89,64.27,6,0.272,0.2508162368194852,12464
768.0,18,2,61.19,7,0.209,0.21448012538682382,15774
769.0,17,0,93.49,7,0.442,0.2765940870547762,9814
770.0,18,162,90.02,1,0.417,0.30531176055601356,7047
771.0,19,0,77.41,7,0.326,0.2429479774902749,13210
772.0,20,0,56.45,10,0.228,0.27577072691298415,9901
773.0,17,0,86.93,1,0.286,0.14998015503269144,20859
774.0,19,13,92.44,8,0.462,0.2996707508142831,7586
775.0,20,0,76.38,6,0.3,0.21935006634063217,15338
776.0,20,113,60.55,5,0.243,0.24555910809391185,12986
777.0,18,192,84.73,2,0.417,0.3401352892505332,4534
778.0,17,160,66.33,7,0.353,0.34450672984908054,4359
779.0,18,0,95.83,7,0.459,0.281946316296536,9236
780.0,20,0,91.51,1,0.319,0.16862946612221144,19592
781.0,20,0,70.31,7,0.274,0.22991283480468802,14375
782.0,19,0,52.01,10,0.196,0.27084333053108367,10408
783.0,17,143,97.39,8,0.585,0.40459705241072863,2300
784.0,17,0,97.73,9,0.509,0.3203686785407174,5880
785.0,18,0,74.28,5,0.267,0.19026443604957483,17787
786.0,19,21,50.44,6,0.125,0.18378183605597734,18342
787.0,17,0,86.14,3,0.316,0.17976266491374207,18691
788.0,19,0,64.04,0,0.102,0.05020255463767962,24418
789.0,19,0,87.47,6,0.381,0.24424823854363384,13106
790.0,17,62,51.46,10,0.233,0.29935415985822295,7620
791.0,17,0,80.84,8,0.369,0.2700057018710526,10495
792.0,18,0,96.97,8,0.486,0.30219616051182224,7349
793.0,19,53,75.97,0,0.224,0.13524287788124054,21628
794.0,20,0,97.3,0,0.343,0.17916513704873585,18753
795.0,18,36,86.09,1,0.304,0.16760768405845783,19661
796.0,18,0,79.82,6,0.325,0.22583251392437506,14793
797.0,20,59,92.31,3,0.401,0.2375264658604685,13671
798.0,18,0,96.02,1,0.352,0.18291404970387154,18405
799.0,18,0,92.94,5,0.402,0.23797522156308318,13640
800.0,18,0,95.91,1,0.351,0.18246230283302028,18437
801.0,17,0,53.19,2,0.059,0.06388302058843465,24199
802.0,18,95,60.63,5,0.231,0.22611982330828434,14768
803.0,19,0,63.36,9,0.26,0.26273618717650654,11235
804.0,20,0,98.0,9,0.511,0.32166191667156413,5770
805.0,19,184,95.6,0,0.455,0.33455402149824776,4907
806.0,20,0,90.53,6,0.403,0.2521089749819723,12312
807.0,19,179,89.85,10,0.591,0.45440213108990085,1521
808.0,17,107,72.3,2,0.27,0.2067729511061367,16447
809.0,18,54,54.98,4,0.145,0.15519686868156088,20474
810.0,20,159,83.3,2,0.385,0.2982496149831437,7722
811.0,17,0,76.1,1,0.207,0.10856337276856268,22778
812.0,20,0,70.19,4,0.219,0.15782123886744953,20292
813.0,19,408,68.16,9,0.569,0.6768819691111199,767
814.0,18,198,58.07,4,0.264,0.3216751097721491,5769
815.0,20,135,70.27,1,0.256,0.2245938405432429,14912
816.0,20,143,96.18,9,0.595,0.41799239403906896,2029
817.0,17,127,59.86,7,0.284,0.29921693764752877,7630
818.0,17,0,79.94,8,0.362,0.2682040297810944,10684
819.0,19,12,81.2,3,0.289,0.17070177157066435,19435
820.0,20,0,69.1,4,0.211,0.15514439508932262,20478
821.0,17,0,63.48,1,0.116,0.059739071461671484,24278
822.0,19,83,57.79,8,0.257,0.2796536766106188,9485
823.0,17,0,70.81,4,0.223,0.15698106843498139,20352
824.0,19,124,75.17,9,0.429,0.36279504675831653,3605
825.0,19,100,51.82,6,0.189,0.24002452482999453,13449
826.0,17,0,96.2,5,0.426,0.2465036421415414,12906
827.0,19,577,50.44,1,0.407,0.6828265791084159,748
828.0,20,24,52.41,8,0.178,0.23730001737998735,13685
829.0,20,0,83.43,10,0.424,0.31347045094392995,6392
830.0,17,0,89.41,3,0.34,0.19025591325829924,17788
831.0,17,520,72.88,10,0.697,0.8326170511669122,246
832.0,17,0,66.11,1,0.135,0.069658930208594,24009
833.0,18,0,85.75,5,0.35,0.21907868207848075,15369
834.0,17,0,93.53,8,0.461,0.29505211943379456,7986
835.0,20,153,65.72,1,0.235,0.2377578214180991,13653
836.0,20,94,80.74,9,0.449,0.34824264170716507,4208
837.0,20,93,94.92,4,0.461,0.29001403483209137,8433
838.0,17,0,83.17,0,0.24,0.12479112254809155,22138
839.0,17,179,54.09,0,0.15,0.24323907835375858,13186
840.0,20,159,58.01,7,0.292,0.3299579095965171,5186
841.0,18,0,90.18,0,0.291,0.15178494534995038,20717
842.0,19,396,73.86,5,0.53,0.6193444304619784,906
843.0,20,556,61.61,4,0.531,0.7522519837750552,510
844.0,17,58,54.18,7,0.196,0.2330237036629069,14079
845.0,17,36,53.86,0,0.052,0.049456229919251415,24438
846.0,17,0,75.72,2,0.223,0.1255127802676735,22089
847.0,17,0,86.78,2,0.303,0.16423864217656053,19881
848.0,17,0,70.77,9,0.314,0.27305283378547895,10161
849.0,20,0,69.93,7,0.271,0.22918134713657953,14461
850.0,19,53,50.44,4,0.109,0.14901798458006116,20924
851.0,20,0,68.26,9,0.296,0.2702780048170097,10471
852.0,20,0,59.36,0,0.068,0.039892995316045024,24625
853.0,20,139,69.88,6,0.346,0.31124403581380494,6541
854.0,17,111,52.2,1,0.108,0.15696386980717514,20353
855.0,18,0,77.83,2,0.238,0.13315827806088884,21723
856.0,20,91,78.93,10,0.452,0.3604182131345602,3700
857.0,17,0,92.18,6,0.415,0.25493318475708826,12024
858.0,17,125,58.32,8,0.289,0.31518834450439337,6268
859.0,19,5,80.4,9,0.387,0.2916137524400352,8280
860.0,20,0,92.25,0,0.306,0.1612212510854425,20067
861.0,20,0,95.82,9,0.496,0.3177803848523261,6076
862.0,20,0,58.77,4,0.136,0.13397696761708675,21686
